Date,Open,High,Low,Close
2018-09-24 00:00:00+05:30,1721.9942026247852,1799.748550781129,1708.2751622097858,1789.9376220703125
2018-09-25 00:00:00+05:30,1795.1889413074498,1800.8882125423004,1753.5843805579257,1777.521240234375
2018-09-26 00:00:00+05:30,1780.61537179377,1790.3855521602654,1738.3594212186092,1744.0992431640625
2018-09-27 00:00:00+05:30,1743.8954751365973,1799.0970269159445,1738.9290866824708,1782.1214599609375
2018-09-28 00:00:00+05:30,1773.2876710490937,1783.0578510548737,1757.6961716331311,1777.928466796875
2018-10-01 00:00:00+05:30,1783.7906450136566,1853.0368398285216,1783.3430040889855,1836.4276123046875
2018-10-03 00:00:00+05:30,1832.1531541972408,1835.9797685052342,1755.0501854921429,1760.9530029296875
2018-10-04 00:00:00+05:30,1755.864102348562,1755.904652408355,1674.2423976793725,1681.1221923828125
2018-10-05 00:00:00+05:30,1669.072499545426,1726.065219042099,1645.3798317464348,1711.9390869140625
2018-10-08 00:00:00+05:30,1711.9391380925622,1727.8564306970902,1667.5662337293368,1691.5032958984375
2018-10-09 00:00:00+05:30,1693.783005822603,1716.0100075633477,1671.6778530540198,1703.1053466796875
2018-10-10 00:00:00+05:30,1709.7814364359579,1714.6257774175638,1651.9745402516946,1663.861572265625
2018-10-11 00:00:00+05:30,1616.150475192281,1638.9475599808875,1580.326484810185,1612.038818359375
2018-10-12 00:00:00+05:30,1610.4515839104677,1610.4515839104677,1549.3879495357025,1561.844970703125
2018-10-15 00:00:00+05:30,1579.512587863074,1592.1731537733363,1563.2289529366506,1587.247314453125
2018-10-16 00:00:00+05:30,1594.168045709275,1605.4851931839823,1575.441863354161,1597.6690673828125
2018-10-17 00:00:00+05:30,1603.9374609514512,1619.406908544384,1563.2283883384703,1570.8817138671875
2018-10-19 00:00:00+05:30,1570.5568626142367,1570.5568626142367,1522.560880051374,1557.6927490234375
2018-10-22 00:00:00+05:30,1558.343939103143,1559.9723026758736,1536.3202820269921,1549.387939453125
2018-10-23 00:00:00+05:30,1540.4130274277982,1548.5719947340895,1498.8022941657125,1504.22802734375
2018-10-24 00:00:00+05:30,1511.0816540388053,1528.990548317259,1477.6706215200197,1508.1851806640625
2018-10-25 00:00:00+05:30,1504.5134971688647,1531.3565182036489,1489.0522947237578,1511.8565673828125
2018-10-26 00:00:00+05:30,1512.5908147958319,1512.5908147958319,1461.3524654915461,1467.879638671875
2018-10-29 00:00:00+05:30,1475.7123203969843,1532.2131668316176,1455.8452556855311,1526.542724609375
2018-10-30 00:00:00+05:30,1523.2788516088117,1557.872885083712,1505.329127594139,1545.9608154296875
2018-10-31 00:00:00+05:30,1550.203721344748,1586.021606194119,1530.173417632877,1581.3302001953125
2018-11-01 00:00:00+05:30,1585.8173065922156,1586.3883943231272,1551.2641085502053,1579.3717041015625
2018-11-02 00:00:00+05:30,1578.1073466450555,1594.751659132017,1554.283203004635,1561.177490234375
2018-11-05 00:00:00+05:30,1558.36235331759,1572.5181380213098,1537.7609661860356,1542.7379150390625
2018-11-06 00:00:00+05:30,1545.3085014423966,1580.8000113752075,1542.8608111022027,1576.8836669921875
2018-11-07 00:00:00+05:30,1582.8394302911995,1590.182499813169,1580.391740450543,1584.5936279296875
2018-11-09 00:00:00+05:30,1599.9733250273687,1600.7483870034414,1554.2831127879333,1557.7098388671875
2018-11-12 00:00:00+05:30,1557.138899933452,1587.8165968794365,1557.138899933452,1562.31982421875
2018-11-13 00:00:00+05:30,1562.44201857157,1582.02353734218,1552.6512591862652,1578.7191162109375
2018-11-14 00:00:00+05:30,1570.6008862616782,1574.5987993460578,1525.7265752256303,1534.4158935546875
2018-11-15 00:00:00+05:30,1520.8314581036184,1549.3878427783109,1515.6096992723214,1528.0521240234375
2018-11-16 00:00:00+05:30,1541.2286795746134,1550.0404027057475,1525.9306183030285,1539.2705078125
2018-11-19 00:00:00+05:30,1549.3880766409986,1556.2007952366253,1521.0764965431956,1552.202880859375
2018-11-20 00:00:00+05:30,1551.8353076022395,1551.8353076022395,1529.1533426576807,1532.457763671875
2018-11-21 00:00:00+05:30,1526.5426893086885,1526.5835239814212,1467.43101464156,1478.40478515625
2018-11-22 00:00:00+05:30,1484.9317832683769,1507.4505090733162,1476.7319827583317,1478.8533935546875
2018-11-26 00:00:00+05:30,1484.1159067584078,1517.5676671636277,1455.9674742223083,1506.2266845703125
2018-11-27 00:00:00+05:30,1512.672044196783,1548.489918884328,1497.4555552244312,1542.248291015625
2018-11-28 00:00:00+05:30,1541.228738313286,1622.8184015379172,1535.9254102036848,1618.6573486328125
2018-11-29 00:00:00+05:30,1629.3460912906971,1629.3460912906971,1584.9205454154524,1599.606689453125
2018-11-30 00:00:00+05:30,1604.0525385167266,1624.4499512649047,1599.0347550613262,1605.8883056640625
2018-12-03 00:00:00+05:30,1618.7390085149339,1623.6343885810072,1605.92947051408,1617.43359375
2018-12-04 00:00:00+05:30,1617.9230502638793,1647.6217081205002,1608.1322905043398,1640.645751953125
2018-12-05 00:00:00+05:30,1636.688614646272,1646.4793740559207,1619.554785679387,1637.300537109375
2018-12-06 00:00:00+05:30,1630.1613277417978,1645.663362389993,1615.1488111105116,1625.8370361328125
2018-12-07 00:00:00+05:30,1619.5954389221179,1634.975068519266,1609.7638459442271,1627.876708984375
2018-12-10 00:00:00+05:30,1611.3955828069547,1640.7678567214107,1599.1571353425982,1612.04833984375
2018-12-11 00:00:00+05:30,1607.3165551757813,1639.9524243164062,1599.9734846191407,1631.79345703125
2018-12-12 00:00:00+05:30,1632.6907293386212,1649.7429888559395,1619.5139788208407,1645.5003662109375
2018-12-13 00:00:00+05:30,1651.374945563696,1656.025516984729,1610.9880583080621,1617.5968017578125
2018-12-14 00:00:00+05:30,1617.9233606412552,1630.936874812745,1611.600160416863,1623.4306640625
2018-12-17 00:00:00+05:30,1630.9772521858868,1635.7910618940793,1619.5547001445648,1627.142578125
2018-12-18 00:00:00+05:30,1625.1843035683007,1633.424838528642,1612.5379074658063,1621.8798828125
2018-12-19 00:00:00+05:30,1619.3913787716751,1619.3913787716751,1599.197940823977,1606.0513916015625
2018-12-20 00:00:00+05:30,1594.099248451033,1611.3146514519963,1587.7352134095488,1594.30322265625
2018-12-21 00:00:00+05:30,1589.3666192886026,1590.9984125322255,1539.2298117169944,1546.77685546875
2018-12-24 00:00:00+05:30,1554.93600309532,1581.9421645086322,1554.283245883014,1565.2978515625
2018-12-26 00:00:00+05:30,1567.9902792146397,1567.9902792146397,1525.9307655285886,1541.3919677734375
2018-12-27 00:00:00+05:30,1557.5465719724075,1584.2263503125955,1527.4399682365136,1557.5057373046875
2018-12-28 00:00:00+05:30,1562.4420361588989,1566.5215192820292,1544.4923104171255,1546.9808349609375
2018-12-31 00:00:00+05:30,1556.730695248463,1557.546591839264,1538.9033746588098,1544.5330810546875
2019-01-01 00:00:00+05:30,1546.9400222148975,1558.3625751215475,1537.9651592168152,1552.4881591796875
2019-01-02 00:00:00+05:30,1554.2834041882309,1578.3115251124298,1550.2039201877367,1569.21435546875
2019-01-03 00:00:00+05:30,1565.7054666453357,1586.8779421059842,1544.5737262538062,1550.16259765625
2019-01-04 00:00:00+05:30,1550.2037020114594,1551.182738195077,1502.0657975805773,1531.315673828125
2019-01-07 00:00:00+05:30,1543.5132848501344,1557.383527563526,1534.701561405277,1548.490234375
2019-01-08 00:00:00+05:30,1554.6098861245473,1555.425782978859,1536.5785855636193,1544.9415283203125
2019-01-09 00:00:00+05:30,1556.2414220793114,1565.7058041024218,1523.0343658507097,1539.5562744140625
2019-01-10 00:00:00+05:30,1542.0445825034474,1554.2830315709352,1527.4400133635615,1540.861572265625
2019-01-11 00:00:00+05:30,1525.7265202392712,1529.8060029137077,1497.1701415182154,1503.3302001953125
2019-01-14 00:00:00+05:30,1509.409010711085,1510.2249074736314,1476.7731402092236,1479.4248046875
2019-01-15 00:00:00+05:30,1476.7733708959756,1525.1968313979862,1475.1415771159802,1523.9322509765625
2019-01-16 00:00:00+05:30,1525.7265946178882,1529.806077491198,1506.9609734006629,1525.8489990234375
2019-01-17 00:00:00+05:30,1535.5383047389935,1551.8912153325928,1530.0601196142356,1548.865966796875
2019-01-18 00:00:00+05:30,1537.9912289079248,1556.9605651192144,1533.9030012925396,1554.0579833984375
2019-01-21 00:00:00+05:30,1555.1618294110988,1579.6911958055955,1549.8062111575346,1560.6400146484375
2019-01-22 00:00:00+05:30,1559.3316726202504,1568.448439670701,1545.3499548951518,1555.0799560546875
2019-01-23 00:00:00+05:30,1554.3437728747604,1558.5137440971776,1528.996767635877,1533.5755615234375
2019-01-24 00:00:00+05:30,1541.0983822637997,1557.8191939424416,1533.085415899267,1554.7939453125
2019-01-25 00:00:00+05:30,1555.161672617446,1582.143972930998,1554.3440271533989,1570.533447265625
2019-01-28 00:00:00+05:30,1580.508988683364,1604.2207117417279,1574.3766465130973,1598.4971923828125
2019-01-29 00:00:00+05:30,1604.2201386864047,1626.3374848039014,1583.4928495171032,1621.186279296875
2019-01-30 00:00:00+05:30,1618.6112058120227,1626.7059171941398,1598.210988066361,1620.0830078125
2019-01-31 00:00:00+05:30,1624.661409701514,1651.4392965498907,1623.0261189016132,1646.819580078125
2019-02-01 00:00:00+05:30,1643.058366953609,1663.7039124950763,1633.7371897966045,1659.7791748046875
2019-02-04 00:00:00+05:30,1659.7794419809777,1680.6294022206778,1654.0968456828816,1676.377685546875
2019-02-05 00:00:00+05:30,1676.1730463884492,1680.26127333086,1658.1848478418412,1671.7169189453125
2019-02-06 00:00:00+05:30,1676.0913143538373,1706.3034731798118,1668.8552719529946,1696.4508056640625
2019-02-07 00:00:00+05:30,1696.4099994983333,1715.379335156047,1690.0732468794095,1703.07373046875
2019-02-08 00:00:00+05:30,1696.6145664934445,1708.4704273195432,1676.9910727123156,1685.4945068359375
2019-02-11 00:00:00+05:30,1684.3495558812497,1713.7847908383978,1675.2736119212773,1689.173583984375
2019-02-12 00:00:00+05:30,1692.5260413877602,1692.5260413877602,1650.0084789954108,1677.4814453125
2019-02-14 00:00:00+05:30,1684.390740161475,1696.6145011007284,1662.314310508598,1671.758056640625
2019-02-15 00:00:00+05:30,1675.3556717139077,1677.8086082757143,1644.2442197308962,1659.5750732421875
2019-02-18 00:00:00+05:30,1666.0343136708607,1669.5910513409808,1604.7518284154357,1611.0068359375
2019-02-19 00:00:00+05:30,1610.7613654904774,1611.5790108536705,1546.9850271614127,1557.450927734375
2019-02-20 00:00:00+05:30,1565.790959203939,1581.1627328267436,1538.23634882768,1565.5865478515625
2019-02-21 00:00:00+05:30,1565.5863415197352,1586.2318853888426,1551.1140596029034,1565.1365966796875
2019-02-22 00:00:00+05:30,1567.5898593115587,1578.055761279372,1557.696369060404,1574.4990234375
2019-02-25 00:00:00+05:30,1580.1002282942027,1627.1148534569022,1578.4649369841957,1623.1492919921875
2019-02-26 00:00:00+05:30,1622.208431456024,1672.2074663291257,1612.6010982556165,1666.93359375
2019-02-27 00:00:00+05:30,1667.996559421626,1696.573225258215,1653.278942720847,1682.7960205078125
2019-02-28 00:00:00+05:30,1684.3498402491023,1693.6301971297414,1616.9758266770887,1621.759033203125
2019-03-01 00:00:00+05:30,1631.2437512536899,1639.3792843366489,1619.224302100835,1631.5299072265625
2019-03-05 00:00:00+05:30,1639.3793874871326,1641.0146786467208,1616.1582330589306,1625.5611572265625
2019-03-06 00:00:00+05:30,1626.54205726362,1647.5555044182117,1623.067064264227,1634.9637451171875
2019-03-07 00:00:00+05:30,1639.3795168530755,1654.9557063013942,1635.4547778362562,1646.166015625
2019-03-08 00:00:00+05:30,1655.7320649213475,1662.273228634617,1643.50830515627,1653.8514404296875
2019-03-11 00:00:00+05:30,1658.9207477829405,1662.2730739119124,1638.2752017346002,1647.3919677734375
2019-03-12 00:00:00+05:30,1646.7787714834344,1655.5684596065014,1637.7437498142363,1645.470458984375
2019-03-13 00:00:00+05:30,1645.9202750581887,1648.2914668024853,1617.7932518860068,1635.69970703125
2019-03-14 00:00:00+05:30,1639.3382657536233,1641.668635220599,1619.7556964251285,1624.9886474609375
2019-03-15 00:00:00+05:30,1634.3916440277242,1691.6676526121369,1627.9322244808443,1667.9559326171875
2019-03-18 00:00:00+05:30,1670.4495021295922,1688.1107220883946,1644.284850113857,1653.93310546875
2019-03-19 00:00:00+05:30,1659.8201122481996,1659.8201122481996,1631.2842686814934,1653.93310546875
2019-03-20 00:00:00+05:30,1658.185149470325,1671.9216344196216,1635.2910744283283,1647.5966796875
2019-03-22 00:00:00+05:30,1647.5558549349569,1648.3735005205326,1621.6365297963093,1639.910888671875
2019-03-25 00:00:00+05:30,1641.6683068597017,1641.6683068597017,1616.6482803195101,1622.4127197265625
2019-03-26 00:00:00+05:30,1622.2086598531241,1631.1618380869872,1600.990799211097,1621.1048583984375
2019-03-27 00:00:00+05:30,1630.3852063611043,1633.6557885203042,1603.4029035477058,1609.044677734375
2019-03-28 00:00:00+05:30,1618.9376496128693,1647.2281562551725,1613.050643538363,1635.535888671875
2019-04-01 00:00:00+05:30,1643.4670269562898,1667.9554633791392,1642.0361477039646,1661.1690673828125
2019-04-02 00:00:00+05:30,1665.6253114559402,1705.608188767324,1665.5435668835278,1700.1300048828125
2019-04-03 00:00:00+05:30,1704.7905434227569,1708.5517918559444,1682.7959635020754,1700.1300048828125
2019-04-04 00:00:00+05:30,1699.1899065231974,1700.457296965243,1641.341587530284,1647.1468505859375
2019-04-05 00:00:00+05:30,1658.7165710851511,1679.7708429957183,1650.6627828355502,1674.7833251953125
2019-04-08 00:00:00+05:30,1683.5319483783614,1696.6142753205927,1662.0278335429757,1693.1392822265625
2019-04-09 00:00:00+05:30,1692.526091471432,1715.4201642063113,1682.4280902562516,1710.10546875
2019-04-10 00:00:00+05:30,1703.1556403813681,1705.199754208038,1664.7263004399738,1668.2012939453125
2019-04-11 00:00:00+05:30,1672.0849443149023,1680.2613988103299,1646.4517794337846,1651.2349853515625
2019-04-12 00:00:00+05:30,1666.3615197290349,1667.1791652244856,1641.0145093700553,1647.1468505859375
2019-04-15 00:00:00+05:30,1692.5262073107713,1733.2449936716205,1668.814487498205,1727.9302978515625
2019-04-16 00:00:00+05:30,1733.4083842226846,1762.8026987385922,1729.7699018308404,1743.056640625
2019-04-18 00:00:00+05:30,1757.8559931674574,1762.0260650954594,1728.6660885328963,1757.978759765625
2019-04-22 00:00:00+05:30,1756.302270148111,1779.196340708701,1754.3400010910989,1767.299560546875
