Date,Open,High,Low,Close
2018-09-04 00:00:00+05:30,627.1132768014762,640.430762093905,618.9140937054188,637.8467407226562
2018-09-05 00:00:00+05:30,637.0516307723998,642.6668527176141,627.461047636718,633.7222900390625
2018-09-06 00:00:00+05:30,634.9645601703193,639.3374208760532,620.7525960638977,634.2688598632812
2018-09-07 00:00:00+05:30,636.0578067374759,644.0085293216943,628.2064439218803,641.5736083984375
2018-09-10 00:00:00+05:30,640.9773107200381,673.7740404718181,639.33744996877,647.7354125976562
2018-09-11 00:00:00+05:30,647.6360852248579,661.5995299433279,643.461943643103,646.1453247070312
2018-09-12 00:00:00+05:30,660.9037962243209,660.9037962243209,626.2187456625534,631.5358276367188
2018-09-14 00:00:00+05:30,637.8467431553631,640.033204121158,628.1071195723166,632.4800415039062
2018-09-17 00:00:00+05:30,629.796622830519,630.0947627946388,618.1686789562544,622.0943603515625
2018-09-18 00:00:00+05:30,620.1564241058992,629.1506678044401,602.4163968146289,604.8512573242188
2018-09-19 00:00:00+05:30,607.8327286174189,618.6656126038001,597.5961852314772,605.0499877929688
2018-09-21 00:00:00+05:30,615.1374393177242,630.0947230565494,559.9296251628263,595.5090942382812
2018-09-24 00:00:00+05:30,595.9066118372151,602.0187538661049,584.2289884646576,593.6704711914062
2018-09-25 00:00:00+05:30,595.1115905589324,615.9822379478875,585.9185673042738,610.5657958984375
2018-09-26 00:00:00+05:30,615.187230095269,620.5042521660124,608.2800269308557,613.6467895507812
2018-09-27 00:00:00+05:30,613.5471879659734,615.932428572649,593.3225653212932,596.4531860351562
2018-09-28 00:00:00+05:30,594.8133309042022,615.9821140075514,590.3907300964685,609.4724731445312
2018-10-01 00:00:00+05:30,611.3111624018692,613.6964034563105,568.9735886295348,589.7945556640625
2018-10-03 00:00:00+05:30,588.9497229990453,588.9497229990453,565.5944765247389,568.72509765625
2018-10-04 00:00:00+05:30,561.5197493628398,586.9123559853733,550.3887262701797,582.6388549804688
2018-10-05 00:00:00+05:30,582.3904358285922,586.8627173323954,561.519788810844,564.9982299804688
2018-10-08 00:00:00+05:30,566.4889282958903,570.9612093087526,542.7361226527887,553.1217651367188
2018-10-09 00:00:00+05:30,558.4389452645236,560.4266260653808,545.7674801590587,549.4446411132812
2018-10-10 00:00:00+05:30,550.5378104201818,587.1607988235779,549.4445497659468,585.5706787109375
2018-10-11 00:00:00+05:30,551.5813480925948,582.1916161792275,546.7115065214323,577.2720947265625
2018-10-12 00:00:00+05:30,586.0179828428395,598.540346907994,577.1727795214903,581.2972412109375
2018-10-15 00:00:00+05:30,581.3966205440391,581.3966205440391,565.9424148135553,572.9986572265625
2018-10-16 00:00:00+05:30,574.191236233273,590.6889610331546,566.7374339455196,585.2228393554688
2018-10-17 00:00:00+05:30,591.0865352553925,595.1115764531605,563.1099057501165,572.501708984375
2018-10-19 00:00:00+05:30,566.8865833682922,572.9986653782634,551.1341767732468,559.0848999023438
2018-10-22 00:00:00+05:30,564.451633937132,568.4766751872999,554.7616906100758,558.5879516601562
2018-10-23 00:00:00+05:30,553.5690486302963,567.880373253538,550.0906075706804,559.2836303710938
2018-10-24 00:00:00+05:30,570.961268858306,573.3961897955469,553.8175231876259,560.6253051757812
2018-10-25 00:00:00+05:30,554.562915275412,561.2216577519571,549.0471134649969,557.5941162109375
2018-10-26 00:00:00+05:30,558.5382465214104,560.5259271140134,531.2573182560964,534.387939453125
2018-10-29 00:00:00+05:30,538.0154607762439,573.4458942791847,535.2327198682548,563.2093505859375
2018-10-30 00:00:00+05:30,561.3706067304893,568.2281283011672,555.556665886056,559.23388671875
2018-10-31 00:00:00+05:30,564.7993181582622,582.3903001055749,554.5627772336361,578.8125
2018-11-01 00:00:00+05:30,578.4648109721362,604.304662188876,578.4648109721362,598.4410400390625
2018-11-02 00:00:00+05:30,608.6775112697613,614.0939531024774,601.3727485803997,606.8886108398438
2018-11-05 00:00:00+05:30,625.0262367704136,629.1009580485955,613.3982922386227,620.553955078125
2018-11-06 00:00:00+05:30,622.1441016448092,624.2311422588493,596.3539306668296,603.7083740234375
2018-11-07 00:00:00+05:30,609.1247822301342,609.1247822301342,600.9255992423332,603.1119995117188
2018-11-09 00:00:00+05:30,605.2487103934648,619.957533916508,597.2979884178527,609.4228515625
2018-11-12 00:00:00+05:30,608.7768231416622,614.6901846651872,601.0745613289619,602.8137817382812
2018-11-13 00:00:00+05:30,602.7144117351248,616.926314706472,600.3291709506333,614.4913940429688
2018-11-14 00:00:00+05:30,618.4171270950762,619.4606472789455,605.0499629191567,608.9259643554688
2018-11-15 00:00:00+05:30,609.4725841882577,628.6040105977546,606.9879833558555,622.243408203125
2018-11-16 00:00:00+05:30,622.7402793345306,632.7781023025691,612.7521969065834,615.982177734375
2018-11-19 00:00:00+05:30,615.9822253399834,616.47914550574,604.8512014951966,612.5037841796875
2018-11-20 00:00:00+05:30,610.9135809742914,615.7833615420561,605.7952796981881,608.876220703125
2018-11-21 00:00:00+05:30,607.1370652293366,624.7777306036047,606.441364885554,622.98876953125
2018-11-22 00:00:00+05:30,621.9452915676021,625.5231532960063,608.3296663634026,610.7645874023438
2018-11-26 00:00:00+05:30,614.8392597965162,630.8400626436111,612.7024791174262,627.162841796875
2018-11-27 00:00:00+05:30,626.0200020635739,634.7657841921556,619.1624800275202,621.3986206054688
2018-11-28 00:00:00+05:30,626.1193305076731,627.9082307487137,618.6655289540103,624.0819702148438
2018-11-29 00:00:00+05:30,628.1070831518422,632.2812246337418,617.671759776693,627.5108032226562
2018-11-30 00:00:00+05:30,629.1009727779789,631.3371136764788,620.1564091839792,621.8956298828125
2018-12-03 00:00:00+05:30,628.1070784078069,629.1009187217433,617.7711148791888,620.951416015625
2018-12-04 00:00:00+05:30,621.1004903017698,623.6844507460548,614.7895681771872,619.4109497070312
2018-12-05 00:00:00+05:30,617.0754713378777,620.1066721446373,609.6216690298467,611.162109375
2018-12-06 00:00:00+05:30,606.4910654009437,610.0688663489693,594.5649813619248,596.3538818359375
2018-12-07 00:00:00+05:30,598.6894180727669,605.7456599047792,588.7012745789723,600.2298583984375
2018-12-10 00:00:00+05:30,591.3349406372865,597.7949021736601,581.6946782127053,586.6638793945312
2018-12-11 00:00:00+05:30,577.4211689416761,612.8515971171792,576.9242488307108,600.5279541015625
2018-12-12 00:00:00+05:30,601.0249024072533,618.1686470397875,599.285681937286,616.1312866210938
2018-12-13 00:00:00+05:30,620.9514624030608,622.0447232255808,612.3547794408253,615.2865600585938
2018-12-14 00:00:00+05:30,615.2865027557309,619.1625041723348,607.534560581721,616.429443359375
2018-12-17 00:00:00+05:30,618.7152730575498,620.6532737945124,612.3547314670243,613.3485717773438
2018-12-18 00:00:00+05:30,613.8454962416068,617.9698971628662,610.0688545085225,615.584716796875
2018-12-19 00:00:00+05:30,620.4047869196334,647.6360345098603,615.3362258196112,637.6976318359375
2018-12-20 00:00:00+05:30,633.0266309809658,642.9153547189743,625.1255879678152,629.05126953125
2018-12-21 00:00:00+05:30,629.3990190622047,633.9209800741095,612.8516152723738,617.0256958007812
2018-12-24 00:00:00+05:30,622.1440354261941,623.2869760488834,609.7210315239139,611.2117919921875
2018-12-26 00:00:00+05:30,607.2363790615226,619.8084822042971,599.732897475007,615.6840209960938
2018-12-27 00:00:00+05:30,619.7090741998735,622.1439949380996,611.8080321003702,613.7460327148438
2018-12-28 00:00:00+05:30,620.0569492225115,624.1316699377267,616.1809480276919,621.1998291015625
2018-12-31 00:00:00+05:30,626.5169888463564,628.0574292765451,614.988404244682,616.0816650390625
2019-01-01 00:00:00+05:30,618.0693336985013,626.3181964152044,618.0693336985013,623.43603515625
2019-01-02 00:00:00+05:30,619.1624314800255,624.6285524641991,613.6963104958519,616.2305908203125
2019-01-03 00:00:00+05:30,617.5724262537913,618.1687062083179,599.9317597984896,604.2052612304688
2019-01-04 00:00:00+05:30,608.2302849837552,620.90174925425,605.7456841464032,615.783447265625
2019-01-07 00:00:00+05:30,622.1440151988021,636.7534794447347,620.3551148268749,633.5234985351562
2019-01-08 00:00:00+05:30,632.0823814231084,649.7230453700583,626.7156199586688,646.890625
2019-01-09 00:00:00+05:30,648.3317454243702,667.9104129756245,648.3317454243702,665.972412109375
2019-01-10 00:00:00+05:30,664.7798340548514,664.7798340548514,650.5678685294135,659.1646118164062
2019-01-11 00:00:00+05:30,660.903831762384,664.382272982186,654.1457295243231,662.3945922851562
2019-01-14 00:00:00+05:30,658.9161686959096,658.9161686959096,648.5305246442015,655.1395874023438
2019-01-15 00:00:00+05:30,657.2265841371252,660.1584251801904,651.0150822065626,656.5308837890625
2019-01-16 00:00:00+05:30,656.6302514852484,666.2705138391669,656.6302514852484,659.909912109375
2019-01-17 00:00:00+05:30,665.7736337148235,675.8113963677837,661.5000719457282,672.4820556640625
2019-01-18 00:00:00+05:30,670.7428289936005,671.8857089196699,657.3756651005855,660.5062255859375
2019-01-21 00:00:00+05:30,657.4750885558334,660.4069297966281,652.4562067892947,656.2327880859375
2019-01-22 00:00:00+05:30,652.3069971043483,659.5123386217066,649.8223965811212,657.524658203125
2019-01-23 00:00:00+05:30,655.4376180272913,662.8914195969724,654.5431375752526,657.524658203125
2019-01-24 00:00:00+05:30,660.9038550783657,661.4504551574922,650.9654512426008,659.5621948242188
2019-01-25 00:00:00+05:30,661.1026113045142,672.6808149576432,661.1026113045142,665.6245727539062
2019-01-28 00:00:00+05:30,664.8791071439034,670.295548474448,646.3439627782324,652.25732421875
2019-01-29 00:00:00+05:30,654.443730296937,666.8667320110019,645.548848937829,656.6798706054688
2019-01-30 00:00:00+05:30,682.8179682798462,699.0175530924946,679.5383074106545,686.6939697265625
2019-01-31 00:00:00+05:30,692.9551058647885,722.3727526424843,684.8056037822988,718.2483520507812
2019-02-01 00:00:00+05:30,716.3104113382344,721.9256334153876,701.0549866750437,712.8319702148438
2019-02-04 00:00:00+05:30,706.9186678619785,720.037373338285,703.6390066577029,716.06201171875
2019-02-05 00:00:00+05:30,717.552607368328,727.093448798192,715.068006927302,725.0064086914062
2019-02-06 00:00:00+05:30,726.795465118929,729.9757664989612,711.1921588631486,721.2796630859375
2019-02-07 00:00:00+05:30,721.7764646723361,729.2799462524094,719.5403241621636,725.6524658203125
2019-02-08 00:00:00+05:30,722.5219121633373,728.2861738836947,711.8381287303856,714.96875
2019-02-11 00:00:00+05:30,715.46567802806,715.46567802806,700.9555728105371,706.4713745117188
2019-02-12 00:00:00+05:30,696.6820818213666,709.0057263626289,695.6882414764004,701.2537231445312
2019-02-14 00:00:00+05:30,701.6512372133543,702.0487975887686,688.3337532065326,690.718994140625
2019-02-15 00:00:00+05:30,695.6882740846637,699.6636356508618,677.5010070511482,682.3707885742188
2019-02-18 00:00:00+05:30,681.7744577946685,693.4024016410821,676.5071162438381,689.0294799804688
2019-02-19 00:00:00+05:30,689.0294659336811,701.0549699256122,685.4019852443315,688.781005859375
2019-02-20 00:00:00+05:30,693.3029499921823,698.6697117285983,691.0171294967445,696.0360107421875
2019-02-21 00:00:00+05:30,696.1851173407862,702.1481590310713,690.8183555558508,692.9054565429688
2019-02-22 00:00:00+05:30,693.1538840846778,700.1107657302006,686.942382615461,697.7255249023438
2019-02-25 00:00:00+05:30,698.5703573879528,701.452457805723,691.8121949535742,699.3654174804688
2019-02-26 00:00:00+05:30,689.7251510902615,711.1920767740609,688.7809906968433,705.7756958007812
2019-02-27 00:00:00+05:30,710.5462027970993,723.317027613841,708.6578817822268,713.7761840820312
2019-02-28 00:00:00+05:30,718.993786945786,718.993786945786,702.0488217321592,705.1793823242188
2019-03-01 00:00:00+05:30,709.1050279533011,710.5461084671057,695.2409441466918,698.0734252929688
2019-03-05 00:00:00+05:30,701.3531629691781,729.3794736040836,696.3839611069326,727.5408325195312
2019-03-06 00:00:00+05:30,729.3793786428191,729.3793786428191,708.1608530580468,716.1612548828125
2019-03-07 00:00:00+05:30,716.3103623554288,734.8951872185152,716.3103623554288,729.2302856445312
2019-03-08 00:00:00+05:30,727.4910457084563,732.7087068969391,723.9132451571742,728.8824462890625
2019-03-11 00:00:00+05:30,728.7830875034617,740.3116714999212,726.099706533472,729.9757080078125
2019-03-12 00:00:00+05:30,734.1498134747522,744.3863560387734,734.0007131718139,737.97607421875
2019-03-13 00:00:00+05:30,739.0196441748258,746.3740868710566,731.9634021045716,733.4541625976562
2019-03-14 00:00:00+05:30,735.4418670198344,745.0821306517995,732.8579063453373,736.0381469726562
2019-03-15 00:00:00+05:30,738.3736429881133,744.336684626363,727.1929399163951,730.5719604492188
2019-03-18 00:00:00+05:30,736.4356400210216,749.2064632259937,735.6902598185711,742.398681640625
2019-03-19 00:00:00+05:30,750.3493919666539,758.3001140007376,744.4360303219651,756.2130737304688
